"発表日","市区町村","n","都道府県"
2020-01-29,"大阪市",1,"大阪府"
2020-02-27,"大阪市",1,"大阪府"
2020-02-28,"大阪市",2,"大阪府"
2020-03-02,"大阪市",2,"大阪府"
2020-03-03,"大阪市",1,"大阪府"
2020-03-03,"枚方市",1,"大阪府"
2020-03-04,"守口市",1,"大阪府"
2020-03-04,"松原市",1,"大阪府"
2020-03-04,"吹田市",1,"大阪府"
2020-03-04,"大阪市",2,"大阪府"
2020-03-04,"東大阪市",2,"大阪府"
2020-03-04,"枚方市",1,"大阪府"
2020-03-04,"箕面市",1,"大阪府"
2020-03-05,"大東市",1,"大阪府"
2020-03-06,"高槻市",2,"大阪府"
2020-03-06,"堺市",1,"大阪府"
2020-03-06,"吹田市",3,"大阪府"
2020-03-06,"大阪市",7,"大阪府"
2020-03-07,"茨木市",1,"大阪府"
2020-03-07,"堺市",2,"大阪府"
2020-03-07,"摂津市",1,"大阪府"
2020-03-07,"東大阪市",3,"大阪府"
2020-03-07,"豊中市",1,"大阪府"
2020-03-07,"箕面市",1,"大阪府"
2020-03-07,"門真市",1,"大阪府"
2020-03-08,"守口市",1,"大阪府"
2020-03-08,"大阪市",10,"大阪府"
2020-03-08,"八尾市",1,"大阪府"
2020-03-08,"豊中市",2,"大阪府"
2020-03-10,"茨木市",1,"大阪府"
2020-03-10,"貝塚市",1,"大阪府"
2020-03-10,"高槻市",1,"大阪府"
2020-03-10,"大阪市",9,"大阪府"
2020-03-10,"大阪府外",1,"大阪府"
2020-03-10,"東大阪市",1,"大阪府"
2020-03-10,"八尾市",2,"大阪府"
2020-03-10,"豊中市",1,"大阪府"
2020-03-10,"枚方市",1,"大阪府"
2020-03-11,"松原市",1,"大阪府"
2020-03-11,"吹田市",1,"大阪府"
2020-03-11,"大阪市",1,"大阪府"
2020-03-11,"池田市",1,"大阪府"
2020-03-11,"豊中市",3,"大阪府"
2020-03-12,"吹田市",1,"大阪府"
2020-03-12,"大阪市",3,"大阪府"
2020-03-12,"大阪府外",1,"大阪府"
2020-03-12,"八尾市",2,"大阪府"
2020-03-12,"和泉市",2,"大阪府"
2020-03-13,"吹田市",1,"大阪府"
2020-03-13,"池田市",1,"大阪府"
2020-03-13,"豊中市",1,"大阪府"
2020-03-14,"茨木市",1,"大阪府"
2020-03-14,"吹田市",2,"大阪府"
2020-03-14,"泉佐野市",1,"大阪府"
2020-03-14,"大阪市",3,"大阪府"
2020-03-14,"大東市",1,"大阪府"
2020-03-14,"八尾市",1,"大阪府"
2020-03-14,"門真市",1,"大阪府"
2020-03-15,"堺市",1,"大阪府"
2020-03-15,"大阪市",3,"大阪府"
2020-03-16,"大東市",2,"大阪府"
2020-03-17,"泉佐野市",1,"大阪府"
2020-03-17,"大阪市",3,"大阪府"
2020-03-18,"高槻市",1,"大阪府"
2020-03-18,"泉佐野市",2,"大阪府"
2020-03-18,"池田市",2,"大阪府"
2020-03-19,"吹田市",1,"大阪府"
2020-03-19,"大阪市",1,"大阪府"
2020-03-20,"吹田市",2,"大阪府"
2020-03-20,"大阪市",2,"大阪府"
2020-03-21,"岸和田市",1,"大阪府"
2020-03-21,"堺市",1,"大阪府"
2020-03-22,"大阪市",2,"大阪府"
2020-03-22,"八尾市",1,"大阪府"
2020-03-22,"枚方市",3,"大阪府"
2020-03-23,"岸和田市",1,"大阪府"
2020-03-23,"泉大津市",1,"大阪府"
2020-03-23,"大阪市",1,"大阪府"
2020-03-24,"堺市",1,"大阪府"
2020-03-24,"吹田市",1,"大阪府"
2020-03-24,"大阪市",3,"大阪府"
2020-03-24,"八尾市",1,"大阪府"
2020-03-24,"豊中市",1,"大阪府"
2020-03-24,"箕面市",1,"大阪府"
2020-03-25,"羽曳野市",2,"大阪府"
2020-03-25,"堺市",1,"大阪府"
2020-03-25,"大阪市",1,"大阪府"
2020-03-25,"大阪府外",1,"大阪府"
2020-03-25,"東大阪市",1,"大阪府"
2020-03-25,"箕面市",1,"大阪府"
2020-03-26,"高槻市",1,"大阪府"
2020-03-26,"吹田市",1,"大阪府"
2020-03-26,"大阪市",3,"大阪府"
2020-03-26,"豊中市",1,"大阪府"
2020-03-26,"門真市",1,"大阪府"
2020-03-27,"茨木市",1,"大阪府"
2020-03-27,"河内長野市",1,"大阪府"
2020-03-27,"高槻市",1,"大阪府"
2020-03-27,"堺市",1,"大阪府"
2020-03-27,"吹田市",1,"大阪府"
2020-03-27,"大阪市",12,"大阪府"
2020-03-27,"大阪府外",1,"大阪府"
2020-03-27,"大東市",1,"大阪府"
2020-03-27,"田尻町",1,"大阪府"
2020-03-28,"岸和田市",1,"大阪府"
2020-03-28,"守口市",1,"大阪府"
2020-03-28,"松原市",1,"大阪府"
2020-03-28,"吹田市",1,"大阪府"
2020-03-28,"大阪市",8,"大阪府"
2020-03-28,"大阪府外",1,"大阪府"
2020-03-28,"東大阪市",1,"大阪府"
2020-03-28,"豊中市",1,"大阪府"
2020-03-29,"茨木市",1,"大阪府"
2020-03-29,"岸和田市",1,"大阪府"
2020-03-29,"堺市",3,"大阪府"
2020-03-29,"寝屋川市",1,"大阪府"
2020-03-29,"吹田市",2,"大阪府"
2020-03-29,"泉大津市",1,"大阪府"
2020-03-29,"大阪市",5,"大阪府"
2020-03-29,"藤井寺市",1,"大阪府"
2020-03-29,"門真市",2,"大阪府"
2020-03-30,"岸和田市",1,"大阪府"
2020-03-30,"大阪市",4,"大阪府"
2020-03-30,"東大阪市",1,"大阪府"
2020-03-30,"箕面市",1,"大阪府"
2020-03-30,"門真市",1,"大阪府"
2020-03-31,"交野市",1,"大阪府"
2020-03-31,"高槻市",1,"大阪府"
2020-03-31,"堺市",2,"大阪府"
2020-03-31,"寝屋川市",1,"大阪府"
2020-03-31,"吹田市",1,"大阪府"
2020-03-31,"大阪市",13,"大阪府"
2020-03-31,"大東市",5,"大阪府"
2020-03-31,"箕面市",2,"大阪府"
2020-03-31,"門真市",2,"大阪府"
2020-04-01,"熊取町",1,"大阪府"
2020-04-01,"堺市",1,"大阪府"
2020-04-01,"吹田市",1,"大阪府"
2020-04-01,"大阪市",25,"大阪府"
2020-04-01,"大阪府外",2,"大阪府"
2020-04-01,"豊中市",2,"大阪府"
2020-04-01,"門真市",1,"大阪府"
2020-04-01,"和泉市",1,"大阪府"
2020-04-02,"茨木市",2,"大阪府"
2020-04-02,"河内長野市",1,"大阪府"
2020-04-02,"堺市",3,"大阪府"
2020-04-02,"吹田市",1,"大阪府"
2020-04-02,"大阪市",14,"大阪府"
2020-04-02,"大東市",1,"大阪府"
2020-04-02,"東大阪市",1,"大阪府"
2020-04-02,"柏原市",1,"大阪府"
2020-04-02,"八尾市",1,"大阪府"
2020-04-02,"豊中市",2,"大阪府"
2020-04-02,"枚方市",1,"大阪府"
2020-04-02,"箕面市",1,"大阪府"
2020-04-02,"門真市",1,"大阪府"
2020-04-02,"和泉市",3,"大阪府"
2020-04-03,"茨木市",1,"大阪府"
2020-04-03,"高槻市",1,"大阪府"
2020-04-03,"堺市",4,"大阪府"
2020-04-03,"守口市",2,"大阪府"
2020-04-03,"吹田市",1,"大阪府"
2020-04-03,"大阪市",19,"大阪府"
2020-04-03,"大阪府外",1,"大阪府"
2020-04-03,"池田市",1,"大阪府"
2020-04-03,"柏原市",1,"大阪府"
2020-04-03,"八尾市",1,"大阪府"
2020-04-03,"豊中市",1,"大阪府"
2020-04-03,"門真市",1,"大阪府"
2020-04-03,"和泉市",1,"大阪府"
2020-04-04,"河内長野市",1,"大阪府"
2020-04-04,"岸和田市",1,"大阪府"
2020-04-04,"高槻市",1,"大阪府"
2020-04-04,"堺市",1,"大阪府"
2020-04-04,"四條畷市",1,"大阪府"
2020-04-04,"守口市",1,"大阪府"
2020-04-04,"吹田市",2,"大阪府"
2020-04-04,"大阪市",21,"大阪府"
2020-04-04,"東大阪市",4,"大阪府"
2020-04-04,"八尾市",2,"大阪府"
2020-04-04,"豊中市",1,"大阪府"
2020-04-04,"枚方市",1,"大阪府"
2020-04-04,"箕面市",1,"大阪府"
2020-04-04,"和泉市",3,"大阪府"
2020-04-05,"岸和田市",1,"大阪府"
2020-04-05,"高石市",1,"大阪府"
2020-04-05,"堺市",4,"大阪府"
2020-04-05,"守口市",1,"大阪府"
2020-04-05,"大阪市",12,"大阪府"
2020-04-05,"箕面市",1,"大阪府"
2020-04-05,"和泉市",1,"大阪府"
2020-04-06,"茨木市",1,"大阪府"
2020-04-06,"岸和田市",1,"大阪府"
2020-04-06,"堺市",1,"大阪府"
2020-04-06,"四條畷市",1,"大阪府"
2020-04-06,"吹田市",2,"大阪府"
2020-04-06,"大阪市",5,"大阪府"
2020-04-06,"大東市",3,"大阪府"
2020-04-06,"東大阪市",2,"大阪府"
2020-04-06,"八尾市",1,"大阪府"
2020-04-06,"和泉市",3,"大阪府"
2020-04-07,"茨木市",1,"大阪府"
2020-04-07,"岸和田市",1,"大阪府"
2020-04-07,"交野市",2,"大阪府"
2020-04-07,"高槻市",3,"大阪府"
2020-04-07,"堺市",1,"大阪府"
2020-04-07,"吹田市",3,"大阪府"
2020-04-07,"摂津市",2,"大阪府"
2020-04-07,"大阪市",24,"大阪府"
2020-04-07,"大東市",4,"大阪府"
2020-04-07,"東大阪市",1,"大阪府"
2020-04-07,"八尾市",1,"大阪府"
2020-04-07,"枚方市",5,"大阪府"
2020-04-07,"箕面市",1,"大阪府"
2020-04-07,"門真市",2,"大阪府"
2020-04-07,"和泉市",2,"大阪府"
2020-04-08,"羽曳野市",1,"大阪府"
2020-04-08,"高槻市",3,"大阪府"
2020-04-08,"堺市",2,"大阪府"
2020-04-08,"守口市",1,"大阪府"
2020-04-08,"寝屋川市",1,"大阪府"
2020-04-08,"大阪狭山市",1,"大阪府"
2020-04-08,"大阪市",25,"大阪府"
2020-04-08,"東大阪市",1,"大阪府"
2020-04-08,"能勢町",2,"大阪府"
2020-04-08,"八尾市",1,"大阪府"
2020-04-08,"豊中市",3,"大阪府"
2020-04-08,"箕面市",2,"大阪府"
2020-04-09,"茨木市",3,"大阪府"
2020-04-09,"河内長野市",1,"大阪府"
2020-04-09,"岸和田市",6,"大阪府"
2020-04-09,"交野市",4,"大阪府"
2020-04-09,"高槻市",1,"大阪府"
2020-04-09,"堺市",10,"大阪府"
2020-04-09,"松原市",2,"大阪府"
2020-04-09,"吹田市",3,"大阪府"
2020-04-09,"大阪市",35,"大阪府"
2020-04-09,"大阪府外",1,"大阪府"
2020-04-09,"大東市",4,"大阪府"
2020-04-09,"池田市",2,"大阪府"
2020-04-09,"東大阪市",4,"大阪府"
2020-04-09,"八尾市",4,"大阪府"
2020-04-09,"豊中市",2,"大阪府"
2020-04-09,"箕面市",1,"大阪府"
2020-04-09,"門真市",1,"大阪府"
2020-04-09,"和泉市",8,"大阪府"
2020-04-10,"羽曳野市",2,"大阪府"
2020-04-10,"高槻市",2,"大阪府"
2020-04-10,"堺市",4,"大阪府"
2020-04-10,"松原市",2,"大阪府"
2020-04-10,"吹田市",1,"大阪府"
2020-04-10,"泉大津市",2,"大阪府"
2020-04-10,"泉南市",1,"大阪府"
2020-04-10,"大阪狭山市",2,"大阪府"
2020-04-10,"大阪市",36,"大阪府"
2020-04-10,"大阪府外",2,"大阪府"
2020-04-10,"大東市",6,"大阪府"
2020-04-10,"池田市",1,"大阪府"
2020-04-10,"東大阪市",2,"大阪府"
2020-04-10,"藤井寺市",1,"大阪府"
2020-04-10,"柏原市",1,"大阪府"
2020-04-10,"非公表",2,"大阪府"
2020-04-10,"富田林市",1,"大阪府"
2020-04-10,"豊中市",2,"大阪府"
2020-04-10,"枚方市",3,"大阪府"
2020-04-10,"箕面市",3,"大阪府"
2020-04-10,"門真市",3,"大阪府"
2020-04-10,"和泉市",1,"大阪府"
2020-04-11,"堺市",11,"大阪府"
2020-04-11,"守口市",1,"大阪府"
2020-04-11,"松原市",1,"大阪府"
2020-04-11,"寝屋川市",1,"大阪府"
2020-04-11,"吹田市",3,"大阪府"
2020-04-11,"摂津市",1,"大阪府"
2020-04-11,"大阪狭山市",1,"大阪府"
2020-04-11,"大阪市",33,"大阪府"
2020-04-11,"大阪府外",1,"大阪府"
2020-04-11,"大東市",1,"大阪府"
2020-04-11,"池田市",1,"大阪府"
2020-04-11,"東大阪市",3,"大阪府"
2020-04-11,"柏原市",1,"大阪府"
2020-04-11,"八尾市",2,"大阪府"
2020-04-11,"豊中市",4,"大阪府"
2020-04-11,"枚方市",1,"大阪府"
2020-04-11,"和泉市",4,"大阪府"
2020-04-12,"堺市",3,"大阪府"
2020-04-12,"松原市",1,"大阪府"
2020-04-12,"吹田市",6,"大阪府"
2020-04-12,"摂津市",1,"大阪府"
2020-04-12,"大阪市",25,"大阪府"
2020-04-12,"大阪府外",2,"大阪府"
2020-04-12,"池田市",1,"大阪府"
2020-04-12,"豊中市",4,"大阪府"
2020-04-12,"枚方市",2,"大阪府"
2020-04-13,"堺市",2,"大阪府"
2020-04-13,"四條畷市",1,"大阪府"
2020-04-13,"守口市",1,"大阪府"
2020-04-13,"泉佐野市",1,"大阪府"
2020-04-13,"大阪市",9,"大阪府"
2020-04-13,"池田市",3,"大阪府"
2020-04-13,"豊中市",2,"大阪府"
2020-04-13,"枚方市",3,"大阪府"
2020-04-13,"和泉市",2,"大阪府"
2020-04-14,"貝塚市",2,"大阪府"
2020-04-14,"阪南市",1,"大阪府"
2020-04-14,"堺市",1,"大阪府"
2020-04-14,"松原市",2,"大阪府"
2020-04-14,"寝屋川市",2,"大阪府"
2020-04-14,"摂津市",1,"大阪府"
2020-04-14,"泉大津市",1,"大阪府"
2020-04-14,"大阪市",36,"大阪府"
2020-04-14,"大阪府外",1,"大阪府"
2020-04-14,"大東市",3,"大阪府"
2020-04-14,"東大阪市",2,"大阪府"
2020-04-14,"八尾市",4,"大阪府"
2020-04-14,"豊中市",1,"大阪府"
2020-04-14,"和泉市",2,"大阪府"
2020-04-15,"茨木市",1,"大阪府"
2020-04-15,"河南町",1,"大阪府"
2020-04-15,"岸和田市",1,"大阪府"
2020-04-15,"交野市",2,"大阪府"
2020-04-15,"高槻市",1,"大阪府"
2020-04-15,"堺市",5,"大阪府"
2020-04-15,"守口市",3,"大阪府"
2020-04-15,"吹田市",3,"大阪府"
2020-04-15,"泉佐野市",1,"大阪府"
2020-04-15,"大阪市",20,"大阪府"
2020-04-15,"大阪府外",2,"大阪府"
2020-04-15,"大東市",2,"大阪府"
2020-04-15,"池田市",9,"大阪府"
2020-04-15,"東大阪市",2,"大阪府"
2020-04-15,"藤井寺市",1,"大阪府"
2020-04-15,"能勢町",1,"大阪府"
2020-04-15,"八尾市",1,"大阪府"
2020-04-15,"非公表",1,"大阪府"
2020-04-15,"豊中市",7,"大阪府"
2020-04-15,"豊能町",1,"大阪府"
2020-04-15,"枚方市",3,"大阪府"
2020-04-15,"箕面市",4,"大阪府"
2020-04-15,"和泉市",2,"大阪府"
2020-04-16,"茨木市",1,"大阪府"
2020-04-16,"岸和田市",2,"大阪府"
2020-04-16,"阪南市",1,"大阪府"
2020-04-16,"堺市",6,"大阪府"
2020-04-16,"守口市",1,"大阪府"
2020-04-16,"寝屋川市",2,"大阪府"
2020-04-16,"吹田市",3,"大阪府"
2020-04-16,"大阪市",22,"大阪府"
2020-04-16,"大阪府外",1,"大阪府"
2020-04-16,"池田市",2,"大阪府"
2020-04-16,"東大阪市",5,"大阪府"
2020-04-16,"八尾市",1,"大阪府"
2020-04-16,"豊中市",1,"大阪府"
2020-04-16,"枚方市",1,"大阪府"
2020-04-16,"箕面市",2,"大阪府"
2020-04-16,"門真市",1,"大阪府"
2020-04-17,"茨木市",1,"大阪府"
2020-04-17,"河内長野市",1,"大阪府"
2020-04-17,"熊取町",1,"大阪府"
2020-04-17,"高槻市",1,"大阪府"
2020-04-17,"阪南市",1,"大阪府"
2020-04-17,"堺市",4,"大阪府"
2020-04-17,"松原市",2,"大阪府"
2020-04-17,"寝屋川市",1,"大阪府"
2020-04-17,"吹田市",1,"大阪府"
2020-04-17,"大阪市",27,"大阪府"
2020-04-17,"大阪府外",2,"大阪府"
2020-04-17,"東大阪市",2,"大阪府"
2020-04-17,"柏原市",1,"大阪府"
2020-04-17,"富田林市",1,"大阪府"
2020-04-17,"豊中市",4,"大阪府"
2020-04-17,"豊能町",1,"大阪府"
2020-04-17,"箕面市",2,"大阪府"
2020-04-17,"門真市",1,"大阪府"
2020-04-17,"和泉市",1,"大阪府"
2020-04-18,"茨木市",1,"大阪府"
2020-04-18,"岸和田市",2,"大阪府"
2020-04-18,"交野市",1,"大阪府"
2020-04-18,"堺市",1,"大阪府"
2020-04-18,"松原市",3,"大阪府"
2020-04-18,"寝屋川市",1,"大阪府"
2020-04-18,"大阪市",24,"大阪府"
2020-04-18,"大阪府外",1,"大阪府"
2020-04-18,"大東市",2,"大阪府"
2020-04-18,"東大阪市",3,"大阪府"
2020-04-18,"藤井寺市",1,"大阪府"
2020-04-18,"八尾市",2,"大阪府"
2020-04-18,"非公表",42,"大阪府"
2020-04-18,"枚方市",2,"大阪府"
2020-04-18,"箕面市",1,"大阪府"
2020-04-18,"和泉市",1,"大阪府"
2020-04-19,"貝塚市",1,"大阪府"
2020-04-19,"岸和田市",2,"大阪府"
2020-04-19,"熊取町",1,"大阪府"
2020-04-19,"堺市",3,"大阪府"
2020-04-19,"松原市",2,"大阪府"
2020-04-19,"吹田市",1,"大阪府"
2020-04-19,"大阪市",22,"大阪府"
2020-04-19,"東大阪市",3,"大阪府"
2020-04-19,"八尾市",2,"大阪府"
2020-04-19,"非公表",9,"大阪府"
2020-04-19,"豊中市",1,"大阪府"
2020-04-19,"和泉市",1,"大阪府"
2020-04-20,"羽曳野市",4,"大阪府"
2020-04-20,"貝塚市",3,"大阪府"
2020-04-20,"岸和田市",1,"大阪府"
2020-04-20,"松原市",23,"大阪府"
2020-04-20,"寝屋川市",1,"大阪府"
2020-04-20,"吹田市",3,"大阪府"
2020-04-20,"大阪市",4,"大阪府"
2020-04-20,"八尾市",1,"大阪府"
2020-04-20,"非公表",42,"大阪府"
2020-04-20,"豊中市",1,"大阪府"
2020-04-20,"箕面市",1,"大阪府"
2020-04-21,"茨木市",2,"大阪府"
2020-04-21,"高槻市",2,"大阪府"
2020-04-21,"堺市",1,"大阪府"
2020-04-21,"四條畷市",1,"大阪府"
2020-04-21,"松原市",2,"大阪府"
2020-04-21,"寝屋川市",1,"大阪府"
2020-04-21,"大阪市",11,"大阪府"
2020-04-21,"池田市",1,"大阪府"
2020-04-21,"東大阪市",2,"大阪府"
2020-04-21,"柏原市",3,"大阪府"
2020-04-21,"八尾市",3,"大阪府"
2020-04-21,"非公表",23,"大阪府"
2020-04-21,"枚方市",1,"大阪府"
2020-04-21,"和泉市",1,"大阪府"
2020-04-22,"茨木市",2,"大阪府"
2020-04-22,"堺市",1,"大阪府"
2020-04-22,"寝屋川市",1,"大阪府"
2020-04-22,"吹田市",1,"大阪府"
2020-04-22,"泉佐野市",1,"大阪府"
2020-04-22,"大阪市",18,"大阪府"
2020-04-22,"大阪府外",1,"大阪府"
2020-04-22,"池田市",1,"大阪府"
2020-04-22,"東大阪市",1,"大阪府"
2020-04-22,"非公表",1,"大阪府"
2020-04-22,"豊中市",2,"大阪府"
2020-04-22,"枚方市",1,"大阪府"
2020-04-23,"高石市",1,"大阪府"
2020-04-23,"堺市",1,"大阪府"
2020-04-23,"四條畷市",1,"大阪府"
2020-04-23,"守口市",2,"大阪府"
2020-04-23,"松原市",2,"大阪府"
2020-04-23,"大阪市",14,"大阪府"
2020-04-23,"大阪府外",1,"大阪府"
2020-04-23,"池田市",1,"大阪府"
2020-04-23,"東大阪市",1,"大阪府"
2020-04-23,"藤井寺市",1,"大阪府"
2020-04-23,"八尾市",4,"大阪府"
2020-04-23,"非公表",5,"大阪府"
2020-04-23,"豊中市",1,"大阪府"
2020-04-24,"熊取町",1,"大阪府"
2020-04-24,"高槻市",1,"大阪府"
2020-04-24,"吹田市",1,"大阪府"
2020-04-24,"泉大津市",1,"大阪府"
2020-04-24,"大阪市",17,"大阪府"
2020-04-24,"大東市",2,"大阪府"
2020-04-24,"東大阪市",1,"大阪府"
2020-04-24,"非公表",3,"大阪府"
2020-04-24,"豊中市",1,"大阪府"
2020-04-24,"枚方市",3,"大阪府"
2020-04-25,"茨木市",1,"大阪府"
2020-04-25,"守口市",1,"大阪府"
2020-04-25,"大阪市",17,"大阪府"
2020-04-25,"大東市",1,"大阪府"
2020-04-25,"池田市",1,"大阪府"
2020-04-25,"東大阪市",2,"大阪府"
2020-04-25,"八尾市",2,"大阪府"
2020-04-25,"豊中市",2,"大阪府"
2020-04-25,"枚方市",1,"大阪府"
2020-04-25,"和泉市",1,"大阪府"
2020-04-26,"堺市",2,"大阪府"
2020-04-26,"松原市",1,"大阪府"
2020-04-26,"大阪市",3,"大阪府"
2020-04-26,"東大阪市",3,"大阪府"
2020-04-26,"非公表",6,"大阪府"
2020-04-26,"枚方市",1,"大阪府"
2020-04-27,"堺市",1,"大阪府"
2020-04-27,"守口市",1,"大阪府"
2020-04-27,"寝屋川市",2,"大阪府"
2020-04-27,"吹田市",1,"大阪府"
2020-04-27,"大阪市",22,"大阪府"
2020-04-27,"東大阪市",1,"大阪府"
2020-04-27,"豊中市",2,"大阪府"
2020-04-28,"茨木市",1,"大阪府"
2020-04-28,"岸和田市",1,"大阪府"
2020-04-28,"大阪市",16,"大阪府"
2020-04-28,"大東市",4,"大阪府"
2020-04-28,"東大阪市",5,"大阪府"
2020-04-28,"柏原市",2,"大阪府"
2020-04-28,"非公表",3,"大阪府"
2020-04-29,"岸和田市",1,"大阪府"
2020-04-29,"堺市",1,"大阪府"
2020-04-29,"松原市",2,"大阪府"
2020-04-29,"大阪市",23,"大阪府"
2020-04-29,"大東市",2,"大阪府"
2020-04-29,"池田市",1,"大阪府"
2020-04-29,"東大阪市",3,"大阪府"
2020-04-29,"柏原市",1,"大阪府"
2020-04-29,"八尾市",2,"大阪府"
2020-04-29,"非公表",7,"大阪府"
2020-04-29,"富田林市",1,"大阪府"
2020-04-30,"岸和田市",1,"大阪府"
2020-04-30,"堺市",3,"大阪府"
2020-04-30,"守口市",1,"大阪府"
2020-04-30,"大阪市",10,"大阪府"
2020-04-30,"池田市",1,"大阪府"
2020-04-30,"東大阪市",4,"大阪府"
2020-04-30,"柏原市",2,"大阪府"
2020-04-30,"八尾市",2,"大阪府"
2020-04-30,"非公表",2,"大阪府"
2020-04-30,"豊中市",1,"大阪府"
2020-04-30,"門真市",1,"大阪府"
2020-05-01,"羽曳野市",1,"大阪府"
2020-05-01,"寝屋川市",1,"大阪府"
2020-05-01,"吹田市",1,"大阪府"
2020-05-01,"摂津市",1,"大阪府"
2020-05-01,"大阪市",4,"大阪府"
2020-05-01,"大阪府外",1,"大阪府"
2020-05-01,"東大阪市",1,"大阪府"
2020-05-01,"八尾市",2,"大阪府"
2020-05-01,"枚方市",1,"大阪府"
2020-05-01,"和泉市",1,"大阪府"
2020-05-02,"阪南市",1,"大阪府"
2020-05-02,"堺市",4,"大阪府"
2020-05-02,"吹田市",1,"大阪府"
2020-05-02,"大阪市",4,"大阪府"
2020-05-02,"東大阪市",4,"大阪府"
2020-05-02,"非公表",1,"大阪府"
2020-05-02,"豊中市",2,"大阪府"
2020-05-03,"堺市",1,"大阪府"
2020-05-03,"摂津市",1,"大阪府"
2020-05-03,"大阪市",4,"大阪府"
2020-05-03,"大阪府外",1,"大阪府"
2020-05-03,"非公表",1,"大阪府"
2020-05-03,"豊中市",1,"大阪府"
2020-05-03,"和泉市",1,"大阪府"
2020-05-04,"守口市",1,"大阪府"
2020-05-04,"泉大津市",2,"大阪府"
2020-05-04,"大阪狭山市",1,"大阪府"
2020-05-04,"大阪市",4,"大阪府"
2020-05-04,"東大阪市",5,"大阪府"
2020-05-05,"大阪市",2,"大阪府"
2020-05-05,"東大阪市",4,"大阪府"
2020-05-05,"豊中市",1,"大阪府"
2020-05-06,"高槻市",1,"大阪府"
2020-05-06,"堺市",2,"大阪府"
2020-05-06,"大阪市",4,"大阪府"
2020-05-06,"東大阪市",2,"大阪府"
2020-05-06,"藤井寺市",2,"大阪府"
2020-05-06,"豊中市",1,"大阪府"
2020-05-07,"堺市",1,"大阪府"
2020-05-07,"守口市",1,"大阪府"
2020-05-07,"泉大津市",2,"大阪府"
2020-05-07,"大阪市",4,"大阪府"
2020-05-08,"茨木市",1,"大阪府"
2020-05-08,"堺市",1,"大阪府"
2020-05-08,"大阪市",2,"大阪府"
2020-05-08,"東大阪市",3,"大阪府"
2020-05-08,"非公表",3,"大阪府"
2020-05-09,"松原市",1,"大阪府"
2020-05-09,"吹田市",1,"大阪府"
2020-05-09,"摂津市",2,"大阪府"
2020-05-09,"泉大津市",2,"大阪府"
2020-05-09,"大東市",1,"大阪府"
2020-05-09,"柏原市",1,"大阪府"
2020-05-09,"非公表",6,"大阪府"
2020-05-09,"枚方市",1,"大阪府"
2020-05-09,"門真市",1,"大阪府"
2020-05-10,"堺市",2,"大阪府"
2020-05-10,"大阪市",4,"大阪府"
2020-05-10,"大東市",2,"大阪府"
2020-05-10,"東大阪市",1,"大阪府"
2020-05-10,"非公表",2,"大阪府"
2020-05-11,"東大阪市",1,"大阪府"
2020-05-12,"大阪市",5,"大阪府"
2020-05-12,"東大阪市",1,"大阪府"
2020-05-13,"貝塚市",1,"大阪府"
2020-05-13,"高石市",1,"大阪府"
2020-05-13,"堺市",2,"大阪府"
2020-05-13,"吹田市",1,"大阪府"
2020-05-13,"大阪市",3,"大阪府"
2020-05-13,"非公表",4,"大阪府"
2020-05-14,"大阪市",1,"大阪府"
2020-05-14,"池田市",1,"大阪府"
2020-05-14,"八尾市",1,"大阪府"
2020-05-15,"大阪市",1,"大阪府"
2020-05-15,"非公表",2,"大阪府"
2020-05-16,"非公表",2,"大阪府"
2020-05-18,"和泉市",1,"大阪府"
2020-05-19,"岸和田市",1,"大阪府"
2020-05-19,"大阪市",2,"大阪府"
2020-05-20,"府外",1,"大阪府"
2020-05-20,"豊中市",1,"大阪府"
2020-05-20,"枚方市",1,"大阪府"
2020-05-21,"大阪市",1,"大阪府"
2020-05-21,"豊中市",2,"大阪府"
2020-05-22,"大阪市",1,"大阪府"
2020-05-27,"大阪府外",1,"大阪府"
2020-05-31,"豊中市",1,"大阪府"
2020-06-06,"大阪市",1,"大阪府"
2020-06-07,"大阪市",1,"大阪府"
2020-06-11,"大阪市",1,"大阪府"
2020-06-14,"大阪市",1,"大阪府"
2020-06-16,"堺市",1,"大阪府"
2020-06-16,"大阪市",2,"大阪府"
2020-06-17,"大阪市",4,"大阪府"
2020-06-18,"大阪市",4,"大阪府"
2020-06-19,"大阪市",1,"大阪府"
2020-06-19,"枚方市",1,"大阪府"
2020-06-20,"岸和田市",1,"大阪府"
2020-06-20,"大阪市",5,"大阪府"
2020-06-21,"大阪市",3,"大阪府"
2020-06-24,"大阪市",2,"大阪府"
2020-06-25,"東大阪市",1,"大阪府"
2020-06-26,"河内長野市",1,"大阪府"
2020-06-26,"大阪市",1,"大阪府"
2020-06-27,"大阪市",1,"大阪府"
2020-06-27,"東大阪市",1,"大阪府"
2020-06-28,"高石市",2,"大阪府"
2020-06-28,"大阪市",3,"大阪府"
2020-06-29,"大阪市",1,"大阪府"
2020-06-29,"東大阪市",1,"大阪府"
2020-06-29,"豊中市",2,"大阪府"
2020-06-29,"箕面市",3,"大阪府"
2020-06-30,"堺市",1,"大阪府"
2020-06-30,"大阪市",2,"大阪府"
2020-06-30,"門真市",2,"大阪府"
2020-07-01,"茨木市",1,"大阪府"
2020-07-01,"羽曳野市",1,"大阪府"
2020-07-01,"高石市",3,"大阪府"
2020-07-01,"大阪市",3,"大阪府"
