"発表日","市区町村","n","都道府県"
"2020/10/1","あきる野市",0,"東京都"
"2020/10/10","あきる野市",1,"東京都"
"2020/10/11","あきる野市",2,"東京都"
"2020/10/12","あきる野市",0,"東京都"
"2020/10/13","あきる野市",0,"東京都"
"2020/10/14","あきる野市",0,"東京都"
"2020/10/15","あきる野市",0,"東京都"
"2020/10/16","あきる野市",0,"東京都"
"2020/10/17","あきる野市",0,"東京都"
"2020/10/18","あきる野市",0,"東京都"
"2020/10/19","あきる野市",0,"東京都"
"2020/10/2","あきる野市",0,"東京都"
"2020/10/20","あきる野市",2,"東京都"
"2020/10/21","あきる野市",0,"東京都"
"2020/10/22","あきる野市",0,"東京都"
"2020/10/23","あきる野市",0,"東京都"
"2020/10/24","あきる野市",0,"東京都"
"2020/10/25","あきる野市",0,"東京都"
"2020/10/26","あきる野市",0,"東京都"
"2020/10/27","あきる野市",0,"東京都"
"2020/10/28","あきる野市",0,"東京都"
"2020/10/29","あきる野市",0,"東京都"
"2020/10/3","あきる野市",0,"東京都"
"2020/10/30","あきる野市",1,"東京都"
"2020/10/31","あきる野市",0,"東京都"
"2020/10/4","あきる野市",0,"東京都"
"2020/10/5","あきる野市",0,"東京都"
"2020/10/6","あきる野市",0,"東京都"
"2020/10/7","あきる野市",0,"東京都"
"2020/10/8","あきる野市",0,"東京都"
"2020/10/9","あきる野市",0,"東京都"
"2020/11/1","あきる野市",1,"東京都"
"2020/11/2","あきる野市",0,"東京都"
"2020/11/3","あきる野市",1,"東京都"
"2020/11/4","あきる野市",0,"東京都"
"2020/11/5","あきる野市",0,"東京都"
"2020/11/6","あきる野市",1,"東京都"
"2020/11/7","あきる野市",3,"東京都"
"2020/11/8","あきる野市",0,"東京都"
"2020/11/9","あきる野市",0,"東京都"
"2020/3/31","あきる野市",0,"東京都"
"2020/4/1","あきる野市",0,"東京都"
"2020/4/10","あきる野市",1,"東京都"
"2020/4/11","あきる野市",0,"東京都"
"2020/4/13","あきる野市",0,"東京都"
"2020/4/14","あきる野市",0,"東京都"
"2020/4/16","あきる野市",1,"東京都"
"2020/4/17","あきる野市",0,"東京都"
"2020/4/18","あきる野市",0,"東京都"
"2020/4/19","あきる野市",1,"東京都"
"2020/4/2","あきる野市",0,"東京都"
"2020/4/20","あきる野市",3,"東京都"
"2020/4/21","あきる野市",0,"東京都"
"2020/4/22","あきる野市",0,"東京都"
"2020/4/23","あきる野市",1,"東京都"
"2020/4/24","あきる野市",1,"東京都"
"2020/4/25","あきる野市",1,"東京都"
"2020/4/26","あきる野市",0,"東京都"
"2020/4/27","あきる野市",0,"東京都"
"2020/4/28","あきる野市",1,"東京都"
"2020/4/29","あきる野市",0,"東京都"
"2020/4/3","あきる野市",0,"東京都"
"2020/4/30","あきる野市",7,"東京都"
"2020/4/4","あきる野市",0,"東京都"
"2020/4/5","あきる野市",1,"東京都"
"2020/4/6","あきる野市",0,"東京都"
"2020/4/7","あきる野市",0,"東京都"
"2020/4/8","あきる野市",0,"東京都"
"2020/4/9","あきる野市",0,"東京都"
"2020/5/1","あきる野市",6,"東京都"
"2020/5/10","あきる野市",0,"東京都"
"2020/5/11","あきる野市",0,"東京都"
"2020/5/12","あきる野市",0,"東京都"
"2020/5/13","あきる野市",0,"東京都"
"2020/5/14","あきる野市",0,"東京都"
"2020/5/15","あきる野市",0,"東京都"
"2020/5/16","あきる野市",0,"東京都"
"2020/5/17","あきる野市",0,"東京都"
"2020/5/18","あきる野市",0,"東京都"
"2020/5/19","あきる野市",0,"東京都"
"2020/5/2","あきる野市",0,"東京都"
"2020/5/20","あきる野市",0,"東京都"
"2020/5/21","あきる野市",0,"東京都"
"2020/5/22","あきる野市",0,"東京都"
"2020/5/23","あきる野市",0,"東京都"
"2020/5/24","あきる野市",0,"東京都"
"2020/5/25","あきる野市",0,"東京都"
"2020/5/26","あきる野市",0,"東京都"
"2020/5/27","あきる野市",0,"東京都"
"2020/5/28","あきる野市",0,"東京都"
"2020/5/29","あきる野市",0,"東京都"
"2020/5/3","あきる野市",0,"東京都"
"2020/5/30","あきる野市",0,"東京都"
"2020/5/31","あきる野市",0,"東京都"
"2020/5/4","あきる野市",0,"東京都"
"2020/5/5","あきる野市",0,"東京都"
"2020/5/6","あきる野市",0,"東京都"
"2020/5/7","あきる野市",0,"東京都"
"2020/5/8","あきる野市",0,"東京都"
"2020/5/9","あきる野市",0,"東京都"
"2020/6/1","あきる野市",0,"東京都"
"2020/6/10","あきる野市",0,"東京都"
"2020/6/11","あきる野市",0,"東京都"
"2020/6/12","あきる野市",0,"東京都"
"2020/6/13","あきる野市",0,"東京都"
"2020/6/14","あきる野市",0,"東京都"
"2020/6/15","あきる野市",0,"東京都"
"2020/6/16","あきる野市",0,"東京都"
"2020/6/17","あきる野市",0,"東京都"
"2020/6/18","あきる野市",0,"東京都"
"2020/6/19","あきる野市",3,"東京都"
"2020/6/2","あきる野市",0,"東京都"
"2020/6/20","あきる野市",3,"東京都"
"2020/6/21","あきる野市",0,"東京都"
"2020/6/22","あきる野市",0,"東京都"
"2020/6/23","あきる野市",0,"東京都"
"2020/6/24","あきる野市",0,"東京都"
"2020/6/25","あきる野市",0,"東京都"
"2020/6/26","あきる野市",0,"東京都"
"2020/6/27","あきる野市",0,"東京都"
"2020/6/28","あきる野市",0,"東京都"
"2020/6/29","あきる野市",0,"東京都"
"2020/6/3","あきる野市",0,"東京都"
"2020/6/30","あきる野市",3,"東京都"
"2020/6/4","あきる野市",0,"東京都"
"2020/6/5","あきる野市",0,"東京都"
"2020/6/6","あきる野市",0,"東京都"
"2020/6/7","あきる野市",0,"東京都"
"2020/6/8","あきる野市",0,"東京都"
"2020/6/9","あきる野市",0,"東京都"
"2020/7/1","あきる野市",3,"東京都"
"2020/7/10","あきる野市",3,"東京都"
"2020/7/11","あきる野市",0,"東京都"
"2020/7/12","あきる野市",0,"東京都"
"2020/7/13","あきる野市",0,"東京都"
"2020/7/14","あきる野市",0,"東京都"
"2020/7/15","あきる野市",0,"東京都"
"2020/7/16","あきる野市",0,"東京都"
"2020/7/17","あきる野市",0,"東京都"
"2020/7/18","あきる野市",0,"東京都"
"2020/7/19","あきる野市",0,"東京都"
"2020/7/2","あきる野市",0,"東京都"
"2020/7/20","あきる野市",3,"東京都"
"2020/7/21","あきる野市",0,"東京都"
"2020/7/22","あきる野市",1,"東京都"
"2020/7/23","あきる野市",0,"東京都"
"2020/7/24","あきる野市",0,"東京都"
"2020/7/25","あきる野市",0,"東京都"
"2020/7/26","あきる野市",0,"東京都"
"2020/7/27","あきる野市",0,"東京都"
"2020/7/28","あきる野市",0,"東京都"
"2020/7/29","あきる野市",0,"東京都"
"2020/7/3","あきる野市",0,"東京都"
"2020/7/30","あきる野市",4,"東京都"
"2020/7/31","あきる野市",0,"東京都"
"2020/7/4","あきる野市",0,"東京都"
"2020/7/5","あきる野市",0,"東京都"
"2020/7/6","あきる野市",1,"東京都"
"2020/7/7","あきる野市",0,"東京都"
"2020/7/8","あきる野市",0,"東京都"
"2020/7/9","あきる野市",1,"東京都"
"2020/8/1","あきる野市",2,"東京都"
"2020/8/10","あきる野市",0,"東京都"
"2020/8/11","あきる野市",0,"東京都"
"2020/8/12","あきる野市",0,"東京都"
"2020/8/13","あきる野市",0,"東京都"
"2020/8/14","あきる野市",0,"東京都"
"2020/8/15","あきる野市",0,"東京都"
"2020/8/16","あきる野市",0,"東京都"
"2020/8/17","あきる野市",1,"東京都"
"2020/8/18","あきる野市",0,"東京都"
"2020/8/19","あきる野市",0,"東京都"
"2020/8/2","あきる野市",0,"東京都"
"2020/8/20","あきる野市",5,"東京都"
"2020/8/21","あきる野市",2,"東京都"
"2020/8/22","あきる野市",0,"東京都"
"2020/8/23","あきる野市",3,"東京都"
"2020/8/24","あきる野市",1,"東京都"
"2020/8/25","あきる野市",3,"東京都"
"2020/8/26","あきる野市",0,"東京都"
"2020/8/27","あきる野市",1,"東京都"
"2020/8/28","あきる野市",0,"東京都"
"2020/8/29","あきる野市",0,"東京都"
"2020/8/3","あきる野市",0,"東京都"
"2020/8/30","あきる野市",15,"東京都"
"2020/8/31","あきる野市",0,"東京都"
"2020/8/4","あきる野市",0,"東京都"
"2020/8/5","あきる野市",0,"東京都"
"2020/8/6","あきる野市",0,"東京都"
"2020/8/7","あきる野市",0,"東京都"
"2020/8/8","あきる野市",0,"東京都"
"2020/8/9","あきる野市",0,"東京都"
"2020/9/1","あきる野市",15,"東京都"
"2020/9/10","あきる野市",2,"東京都"
"2020/9/11","あきる野市",1,"東京都"
"2020/9/12","あきる野市",1,"東京都"
"2020/9/13","あきる野市",1,"東京都"
"2020/9/14","あきる野市",0,"東京都"
"2020/9/15","あきる野市",0,"東京都"
"2020/9/16","あきる野市",0,"東京都"
"2020/9/17","あきる野市",0,"東京都"
"2020/9/18","あきる野市",0,"東京都"
"2020/9/19","あきる野市",0,"東京都"
"2020/9/2","あきる野市",0,"東京都"
"2020/9/20","あきる野市",5,"東京都"
"2020/9/21","あきる野市",0,"東京都"
"2020/9/22","あきる野市",0,"東京都"
"2020/9/23","あきる野市",1,"東京都"
"2020/9/24","あきる野市",0,"東京都"
"2020/9/25","あきる野市",0,"東京都"
"2020/9/26","あきる野市",1,"東京都"
"2020/9/27","あきる野市",0,"東京都"
"2020/9/28","あきる野市",0,"東京都"
"2020/9/29","あきる野市",0,"東京都"
"2020/9/3","あきる野市",0,"東京都"
"2020/9/30","あきる野市",7,"東京都"
"2020/9/4","あきる野市",0,"東京都"
"2020/9/5","あきる野市",0,"東京都"
"2020/9/6","あきる野市",1,"東京都"
"2020/9/7","あきる野市",0,"東京都"
"2020/9/8","あきる野市",0,"東京都"
"2020/9/9","あきる野市",0,"東京都"
"2020/10/1","稲城市",0,"東京都"
"2020/10/10","稲城市",5,"東京都"
"2020/10/11","稲城市",1,"東京都"
"2020/10/12","稲城市",0,"東京都"
"2020/10/13","稲城市",0,"東京都"
"2020/10/14","稲城市",0,"東京都"
"2020/10/15","稲城市",1,"東京都"
"2020/10/16","稲城市",1,"東京都"
"2020/10/17","稲城市",0,"東京都"
"2020/10/18","稲城市",0,"東京都"
"2020/10/19","稲城市",0,"東京都"
"2020/10/2","稲城市",0,"東京都"
"2020/10/20","稲城市",6,"東京都"
"2020/10/21","稲城市",0,"東京都"
"2020/10/22","稲城市",1,"東京都"
"2020/10/23","稲城市",2,"東京都"
"2020/10/24","稲城市",0,"東京都"
"2020/10/25","稲城市",1,"東京都"
"2020/10/26","稲城市",0,"東京都"
"2020/10/27","稲城市",0,"東京都"
"2020/10/28","稲城市",0,"東京都"
"2020/10/29","稲城市",0,"東京都"
"2020/10/3","稲城市",0,"東京都"
"2020/10/30","稲城市",9,"東京都"
"2020/10/31","稲城市",1,"東京都"
"2020/10/4","稲城市",0,"東京都"
"2020/10/5","稲城市",0,"東京都"
"2020/10/6","稲城市",1,"東京都"
"2020/10/7","稲城市",0,"東京都"
"2020/10/8","稲城市",1,"東京都"
"2020/10/9","稲城市",0,"東京都"
"2020/11/1","稲城市",10,"東京都"
"2020/11/2","稲城市",1,"東京都"
"2020/11/3","稲城市",0,"東京都"
"2020/11/4","稲城市",2,"東京都"
"2020/11/5","稲城市",0,"東京都"
"2020/11/6","稲城市",1,"東京都"
"2020/11/7","稲城市",0,"東京都"
"2020/11/8","稲城市",0,"東京都"
"2020/11/9","稲城市",2,"東京都"
"2020/3/31","稲城市",0,"東京都"
"2020/4/1","稲城市",2,"東京都"
"2020/4/1","稲城市",0,"東京都"
"2020/4/10","稲城市",3,"東京都"
"2020/4/11","稲城市",0,"東京都"
"2020/4/13","稲城市",0,"東京都"
"2020/4/14","稲城市",1,"東京都"
"2020/4/16","稲城市",1,"東京都"
"2020/4/17","稲城市",0,"東京都"
"2020/4/18","稲城市",0,"東京都"
"2020/4/19","稲城市",0,"東京都"
"2020/4/2","稲城市",0,"東京都"
"2020/4/20","稲城市",3,"東京都"
"2020/4/21","稲城市",0,"東京都"
"2020/4/22","稲城市",0,"東京都"
"2020/4/23","稲城市",0,"東京都"
"2020/4/24","稲城市",2,"東京都"
"2020/4/25","稲城市",1,"東京都"
"2020/4/26","稲城市",0,"東京都"
"2020/4/27","稲城市",0,"東京都"
"2020/4/28","稲城市",0,"東京都"
"2020/4/29","稲城市",0,"東京都"
"2020/4/3","稲城市",0,"東京都"
"2020/4/30","稲城市",6,"東京都"
"2020/4/4","稲城市",0,"東京都"
"2020/4/5","稲城市",0,"東京都"
"2020/4/6","稲城市",0,"東京都"
"2020/4/7","稲城市",0,"東京都"
"2020/4/8","稲城市",0,"東京都"
"2020/4/9","稲城市",0,"東京都"
"2020/5/1","稲城市",5,"東京都"
"2020/5/10","稲城市",2,"東京都"
"2020/5/11","稲城市",0,"東京都"
"2020/5/12","稲城市",0,"東京都"
"2020/5/13","稲城市",1,"東京都"
"2020/5/14","稲城市",0,"東京都"
"2020/5/15","稲城市",0,"東京都"
"2020/5/16","稲城市",0,"東京都"
"2020/5/17","稲城市",0,"東京都"
"2020/5/18","稲城市",0,"東京都"
"2020/5/19","稲城市",1,"東京都"
"2020/5/2","稲城市",0,"東京都"
"2020/5/20","稲城市",2,"東京都"
"2020/5/21","稲城市",0,"東京都"
"2020/5/22","稲城市",0,"東京都"
"2020/5/23","稲城市",0,"東京都"
"2020/5/24","稲城市",0,"東京都"
"2020/5/25","稲城市",0,"東京都"
"2020/5/26","稲城市",0,"東京都"
"2020/5/27","稲城市",0,"東京都"
"2020/5/28","稲城市",0,"東京都"
"2020/5/29","稲城市",1,"東京都"
"2020/5/3","稲城市",0,"東京都"
"2020/5/30","稲城市",2,"東京都"
"2020/5/31","稲城市",0,"東京都"
"2020/5/4","稲城市",0,"東京都"
"2020/5/5","稲城市",0,"東京都"
"2020/5/6","稲城市",0,"東京都"
"2020/5/7","稲城市",0,"東京都"
"2020/5/8","稲城市",0,"東京都"
"2020/5/9","稲城市",0,"東京都"
"2020/6/1","稲城市",2,"東京都"
"2020/6/10","稲城市",0,"東京都"
"2020/6/11","稲城市",0,"東京都"
"2020/6/12","稲城市",0,"東京都"
"2020/6/13","稲城市",0,"東京都"
"2020/6/14","稲城市",0,"東京都"
"2020/6/15","稲城市",0,"東京都"
"2020/6/16","稲城市",0,"東京都"
"2020/6/17","稲城市",0,"東京都"
"2020/6/18","稲城市",0,"東京都"
"2020/6/19","稲城市",0,"東京都"
"2020/6/2","稲城市",1,"東京都"
"2020/6/20","稲城市",0,"東京都"
"2020/6/21","稲城市",0,"東京都"
"2020/6/22","稲城市",0,"東京都"
"2020/6/23","稲城市",0,"東京都"
"2020/6/24","稲城市",0,"東京都"
"2020/6/25","稲城市",0,"東京都"
"2020/6/26","稲城市",0,"東京都"
"2020/6/27","稲城市",0,"東京都"
"2020/6/28","稲城市",0,"東京都"
"2020/6/29","稲城市",1,"東京都"
"2020/6/3","稲城市",0,"東京都"
"2020/6/30","稲城市",0,"東京都"
"2020/6/4","稲城市",0,"東京都"
"2020/6/5","稲城市",0,"東京都"
"2020/6/6","稲城市",0,"東京都"
"2020/6/7","稲城市",0,"東京都"
"2020/6/8","稲城市",0,"東京都"
"2020/6/9","稲城市",0,"東京都"
"2020/7/1","稲城市",0,"東京都"
"2020/7/10","稲城市",2,"東京都"
"2020/7/11","稲城市",0,"東京都"
"2020/7/12","稲城市",0,"東京都"
"2020/7/13","稲城市",2,"東京都"
"2020/7/14","稲城市",0,"東京都"
"2020/7/15","稲城市",0,"東京都"
"2020/7/16","稲城市",1,"東京都"
"2020/7/17","稲城市",1,"東京都"
"2020/7/18","稲城市",0,"東京都"
"2020/7/19","稲城市",0,"東京都"
"2020/7/2","稲城市",0,"東京都"
"2020/7/20","稲城市",6,"東京都"
"2020/7/21","稲城市",0,"東京都"
"2020/7/22","稲城市",0,"東京都"
"2020/7/23","稲城市",0,"東京都"
"2020/7/24","稲城市",0,"東京都"
"2020/7/25","稲城市",0,"東京都"
"2020/7/26","稲城市",0,"東京都"
"2020/7/27","稲城市",0,"東京都"
"2020/7/28","稲城市",2,"東京都"
"2020/7/29","稲城市",1,"東京都"
"2020/7/3","稲城市",0,"東京都"
"2020/7/30","稲城市",9,"東京都"
"2020/7/31","稲城市",3,"東京都"
"2020/7/4","稲城市",0,"東京都"
"2020/7/5","稲城市",0,"東京都"
"2020/7/6","稲城市",0,"東京都"
"2020/7/7","稲城市",1,"東京都"
"2020/7/8","稲城市",1,"東京都"
"2020/7/9","稲城市",0,"東京都"
"2020/8/1","稲城市",13,"東京都"
"2020/8/10","稲城市",5,"東京都"
"2020/8/11","稲城市",1,"東京都"
"2020/8/12","稲城市",2,"東京都"
"2020/8/13","稲城市",1,"東京都"
"2020/8/14","稲城市",3,"東京都"
"2020/8/15","稲城市",1,"東京都"
"2020/8/16","稲城市",0,"東京都"
"2020/8/17","稲城市",0,"東京都"
"2020/8/18","稲城市",1,"東京都"
"2020/8/19","稲城市",0,"東京都"
"2020/8/2","稲城市",0,"東京都"
"2020/8/20","稲城市",15,"東京都"
"2020/8/21","稲城市",0,"東京都"
"2020/8/22","稲城市",4,"東京都"
"2020/8/23","稲城市",0,"東京都"
"2020/8/24","稲城市",0,"東京都"
"2020/8/25","稲城市",0,"東京都"
"2020/8/26","稲城市",1,"東京都"
"2020/8/27","稲城市",0,"東京都"
"2020/8/28","稲城市",1,"東京都"
"2020/8/29","稲城市",2,"東京都"
"2020/8/3","稲城市",0,"東京都"
"2020/8/30","稲城市",23,"東京都"
"2020/8/31","稲城市",1,"東京都"
"2020/8/4","稲城市",0,"東京都"
"2020/8/5","稲城市",0,"東京都"
"2020/8/6","稲城市",3,"東京都"
"2020/8/7","稲城市",1,"東京都"
"2020/8/8","稲城市",1,"東京都"
"2020/8/9","稲城市",0,"東京都"
"2020/9/1","稲城市",19,"東京都"
"2020/9/10","稲城市",2,"東京都"
"2020/9/11","稲城市",0,"東京都"
"2020/9/12","稲城市",0,"東京都"
"2020/9/13","稲城市",0,"東京都"
"2020/9/14","稲城市",0,"東京都"
"2020/9/15","稲城市",0,"東京都"
"2020/9/16","稲城市",1,"東京都"
"2020/9/17","稲城市",0,"東京都"
"2020/9/18","稲城市",1,"東京都"
"2020/9/19","稲城市",1,"東京都"
"2020/9/2","稲城市",0,"東京都"
"2020/9/20","稲城市",7,"東京都"
"2020/9/21","稲城市",0,"東京都"
"2020/9/22","稲城市",0,"東京都"
"2020/9/23","稲城市",0,"東京都"
"2020/9/24","稲城市",0,"東京都"
"2020/9/25","稲城市",3,"東京都"
"2020/9/26","稲城市",0,"東京都"
"2020/9/27","稲城市",0,"東京都"
"2020/9/28","稲城市",0,"東京都"
"2020/9/29","稲城市",0,"東京都"
"2020/9/3","稲城市",0,"東京都"
"2020/9/30","稲城市",10,"東京都"
"2020/9/4","稲城市",0,"東京都"
"2020/9/5","稲城市",0,"東京都"
"2020/9/6","稲城市",0,"東京都"
"2020/9/7","稲城市",0,"東京都"
"2020/9/8","稲城市",0,"東京都"
"2020/9/9","稲城市",1,"東京都"
"2020/10/1","羽村市",0,"東京都"
"2020/10/10","羽村市",0,"東京都"
"2020/10/11","羽村市",0,"東京都"
"2020/10/12","羽村市",0,"東京都"
"2020/10/13","羽村市",0,"東京都"
"2020/10/14","羽村市",0,"東京都"
"2020/10/15","羽村市",0,"東京都"
"2020/10/16","羽村市",0,"東京都"
"2020/10/17","羽村市",1,"東京都"
"2020/10/18","羽村市",0,"東京都"
"2020/10/19","羽村市",0,"東京都"
"2020/10/2","羽村市",0,"東京都"
"2020/10/20","羽村市",1,"東京都"
"2020/10/21","羽村市",0,"東京都"
"2020/10/22","羽村市",1,"東京都"
"2020/10/23","羽村市",0,"東京都"
"2020/10/24","羽村市",1,"東京都"
"2020/10/25","羽村市",1,"東京都"
"2020/10/26","羽村市",0,"東京都"
"2020/10/27","羽村市",0,"東京都"
"2020/10/28","羽村市",0,"東京都"
"2020/10/29","羽村市",0,"東京都"
"2020/10/3","羽村市",0,"東京都"
"2020/10/30","羽村市",4,"東京都"
"2020/10/31","羽村市",1,"東京都"
"2020/10/4","羽村市",0,"東京都"
"2020/10/5","羽村市",0,"東京都"
"2020/10/6","羽村市",0,"東京都"
"2020/10/7","羽村市",0,"東京都"
"2020/10/8","羽村市",0,"東京都"
"2020/10/9","羽村市",0,"東京都"
"2020/11/1","羽村市",5,"東京都"
"2020/11/2","羽村市",0,"東京都"
"2020/11/3","羽村市",0,"東京都"
"2020/11/4","羽村市",0,"東京都"
"2020/11/5","羽村市",0,"東京都"
"2020/11/6","羽村市",0,"東京都"
"2020/11/7","羽村市",0,"東京都"
"2020/11/8","羽村市",0,"東京都"
"2020/11/9","羽村市",0,"東京都"
"2020/3/31","羽村市",0,"東京都"
"2020/4/1","羽村市",0,"東京都"
"2020/4/10","羽村市",2,"東京都"
"2020/4/11","羽村市",0,"東京都"
"2020/4/13","羽村市",0,"東京都"
"2020/4/14","羽村市",0,"東京都"
"2020/4/16","羽村市",0,"東京都"
"2020/4/17","羽村市",0,"東京都"
"2020/4/18","羽村市",0,"東京都"
"2020/4/19","羽村市",0,"東京都"
"2020/4/2","羽村市",0,"東京都"
"2020/4/20","羽村市",2,"東京都"
"2020/4/21","羽村市",0,"東京都"
"2020/4/22","羽村市",0,"東京都"
"2020/4/23","羽村市",0,"東京都"
"2020/4/24","羽村市",0,"東京都"
"2020/4/25","羽村市",0,"東京都"
"2020/4/26","羽村市",0,"東京都"
"2020/4/27","羽村市",0,"東京都"
"2020/4/28","羽村市",0,"東京都"
"2020/4/29","羽村市",0,"東京都"
"2020/4/3","羽村市",0,"東京都"
"2020/4/30","羽村市",2,"東京都"
"2020/4/4","羽村市",0,"東京都"
"2020/4/5","羽村市",0,"東京都"
"2020/4/6","羽村市",0,"東京都"
"2020/4/7","羽村市",0,"東京都"
"2020/4/8","羽村市",2,"東京都"
"2020/4/8","羽村市",0,"東京都"
"2020/4/9","羽村市",2,"東京都"
"2020/5/1","羽村市",0,"東京都"
"2020/5/10","羽村市",0,"東京都"
"2020/5/11","羽村市",0,"東京都"
"2020/5/12","羽村市",0,"東京都"
"2020/5/13","羽村市",0,"東京都"
"2020/5/14","羽村市",0,"東京都"
"2020/5/15","羽村市",0,"東京都"
"2020/5/16","羽村市",0,"東京都"
"2020/5/17","羽村市",0,"東京都"
"2020/5/18","羽村市",0,"東京都"
"2020/5/19","羽村市",0,"東京都"
"2020/5/2","羽村市",0,"東京都"
"2020/5/20","羽村市",0,"東京都"
"2020/5/21","羽村市",0,"東京都"
"2020/5/22","羽村市",0,"東京都"
"2020/5/23","羽村市",0,"東京都"
"2020/5/24","羽村市",0,"東京都"
"2020/5/25","羽村市",0,"東京都"
"2020/5/26","羽村市",0,"東京都"
"2020/5/27","羽村市",0,"東京都"
"2020/5/28","羽村市",0,"東京都"
"2020/5/29","羽村市",0,"東京都"
"2020/5/3","羽村市",0,"東京都"
"2020/5/30","羽村市",0,"東京都"
"2020/5/31","羽村市",0,"東京都"
"2020/5/4","羽村市",0,"東京都"
"2020/5/5","羽村市",0,"東京都"
"2020/5/6","羽村市",0,"東京都"
"2020/5/7","羽村市",0,"東京都"
"2020/5/8","羽村市",0,"東京都"
"2020/5/9","羽村市",0,"東京都"
"2020/6/1","羽村市",0,"東京都"
"2020/6/10","羽村市",0,"東京都"
"2020/6/11","羽村市",0,"東京都"
"2020/6/12","羽村市",0,"東京都"
"2020/6/13","羽村市",0,"東京都"
"2020/6/14","羽村市",0,"東京都"
"2020/6/15","羽村市",0,"東京都"
"2020/6/16","羽村市",0,"東京都"
"2020/6/17","羽村市",0,"東京都"
"2020/6/18","羽村市",0,"東京都"
"2020/6/19","羽村市",0,"東京都"
"2020/6/2","羽村市",0,"東京都"
"2020/6/20","羽村市",0,"東京都"
"2020/6/21","羽村市",0,"東京都"
"2020/6/22","羽村市",0,"東京都"
"2020/6/23","羽村市",0,"東京都"
"2020/6/24","羽村市",0,"東京都"
"2020/6/25","羽村市",0,"東京都"
"2020/6/26","羽村市",0,"東京都"
"2020/6/27","羽村市",0,"東京都"
"2020/6/28","羽村市",0,"東京都"
"2020/6/29","羽村市",0,"東京都"
"2020/6/3","羽村市",0,"東京都"
"2020/6/30","羽村市",0,"東京都"
"2020/6/4","羽村市",0,"東京都"
"2020/6/5","羽村市",0,"東京都"
"2020/6/6","羽村市",0,"東京都"
"2020/6/7","羽村市",0,"東京都"
"2020/6/8","羽村市",0,"東京都"
"2020/6/9","羽村市",0,"東京都"
"2020/7/1","羽村市",0,"東京都"
"2020/7/10","羽村市",0,"東京都"
"2020/7/11","羽村市",0,"東京都"
"2020/7/12","羽村市",0,"東京都"
"2020/7/13","羽村市",0,"東京都"
"2020/7/14","羽村市",0,"東京都"
"2020/7/15","羽村市",0,"東京都"
"2020/7/16","羽村市",0,"東京都"
"2020/7/17","羽村市",0,"東京都"
"2020/7/18","羽村市",0,"東京都"
"2020/7/19","羽村市",0,"東京都"
"2020/7/2","羽村市",0,"東京都"
"2020/7/20","羽村市",0,"東京都"
"2020/7/21","羽村市",0,"東京都"
"2020/7/22","羽村市",0,"東京都"
"2020/7/23","羽村市",0,"東京都"
"2020/7/24","羽村市",0,"東京都"
"2020/7/25","羽村市",0,"東京都"
"2020/7/26","羽村市",1,"東京都"
"2020/7/27","羽村市",0,"東京都"
"2020/7/28","羽村市",0,"東京都"
"2020/7/29","羽村市",0,"東京都"
"2020/7/3","羽村市",0,"東京都"
"2020/7/30","羽村市",1,"東京都"
"2020/7/31","羽村市",0,"東京都"
"2020/7/4","羽村市",0,"東京都"
"2020/7/5","羽村市",0,"東京都"
"2020/7/6","羽村市",0,"東京都"
"2020/7/7","羽村市",0,"東京都"
"2020/7/8","羽村市",0,"東京都"
"2020/7/9","羽村市",0,"東京都"
"2020/8/1","羽村市",1,"東京都"
"2020/8/10","羽村市",0,"東京都"
"2020/8/11","羽村市",0,"東京都"
"2020/8/12","羽村市",0,"東京都"
"2020/8/13","羽村市",0,"東京都"
"2020/8/14","羽村市",0,"東京都"
"2020/8/15","羽村市",0,"東京都"
"2020/8/16","羽村市",0,"東京都"
"2020/8/17","羽村市",0,"東京都"
"2020/8/18","羽村市",0,"東京都"
"2020/8/19","羽村市",0,"東京都"
"2020/8/2","羽村市",0,"東京都"
"2020/8/20","羽村市",0,"東京都"
"2020/8/21","羽村市",0,"東京都"
"2020/8/22","羽村市",0,"東京都"
"2020/8/23","羽村市",0,"東京都"
"2020/8/24","羽村市",0,"東京都"
"2020/8/25","羽村市",1,"東京都"
"2020/8/26","羽村市",0,"東京都"
"2020/8/27","羽村市",0,"東京都"
"2020/8/28","羽村市",1,"東京都"
"2020/8/29","羽村市",0,"東京都"
"2020/8/3","羽村市",0,"東京都"
"2020/8/30","羽村市",2,"東京都"
"2020/8/31","羽村市",0,"東京都"
"2020/8/4","羽村市",0,"東京都"
"2020/8/5","羽村市",0,"東京都"
"2020/8/6","羽村市",0,"東京都"
"2020/8/7","羽村市",0,"東京都"
"2020/8/8","羽村市",0,"東京都"
"2020/8/9","羽村市",0,"東京都"
"2020/9/1","羽村市",2,"東京都"
"2020/9/10","羽村市",6,"東京都"
"2020/9/11","羽村市",1,"東京都"
"2020/9/12","羽村市",0,"東京都"
"2020/9/13","羽村市",0,"東京都"
"2020/9/14","羽村市",1,"東京都"
"2020/9/15","羽村市",0,"東京都"
"2020/9/16","羽村市",1,"東京都"
"2020/9/17","羽村市",0,"東京都"
"2020/9/18","羽村市",0,"東京都"
"2020/9/19","羽村市",0,"東京都"
"2020/9/2","羽村市",0,"東京都"
"2020/9/20","羽村市",7,"東京都"
"2020/9/21","羽村市",2,"東京都"
"2020/9/22","羽村市",0,"東京都"
"2020/9/23","羽村市",1,"東京都"
"2020/9/24","羽村市",0,"東京都"
